Date,Open,High,Low,Close,Volume
7/25/2001,244.75,248.68,244.71,248.51,"19,916,500"
7/26/2001,248.51,253.09,248.48,252.89,"18,117,800"
7/27/2001,252.84,253.59,251.19,253.23,"14,796,300"
7/30/2001,253.16,253.98,252.29,253.35,"15,205,400"
7/31/2001,253.32,257.58,253.29,256.58,"18,692,700"
8/1/2001,256.51,258.31,255.68,257.43,"14,803,000"
8/2/2001,257.45,257.53,250.54,251.29,"23,335,400"
8/3/2001,251.3,251.56,249.13,251.35,"19,620,200"
8/6/2001,251.38,251.53,249.35,249.84,"12,303,900"
8/7/2001,249.81,253.75,249.74,253.09,"14,223,900"
8/8/2001,253.04,253.45,251.44,251.9,"11,746,700"
8/9/2001,251.89,252.7,250.46,252.54,"12,509,000"
8/10/2001,252.48,253.17,251.53,252.92,"12,515,800"
8/13/2001,252.9,254.54,252.7,253.99,"11,452,600"
8/14/2001,253.99,255.76,253.94,255.39,"12,275,200"
8/15/2001,255.37,256.49,255.03,255.05,"13,467,600"
8/16/2001,254.97,255.75,253.6,255.42,"13,431,800"
8/17/2001,255.42,255.78,254.27,254.92,"11,573,100"
8/20/2001,254.9,256.34,254.7,255.84,"13,542,200"
8/21/2001,255.84,257.18,254.99,255.28,"13,032,400"
8/22/2001,255.29,255.4,253.68,254.56,"13,837,800"
8/23/2001,254.54,256.96,254.33,255.99,"12,476,000"
8/24/2001,256.02,257.12,255.12,255.51,"11,224,700"
8/27/2001,255.44,255.67,252.64,252.64,"12,466,400"
8/28/2001,252.73,253.07,250.17,250.39,"20,245,800"
8/29/2001,250.38,250.85,248.93,249.69,"11,666,900"
8/30/2001,249.67,251.02,248.05,249.15,"14,723,000"
8/31/2001,249.12,249.73,247.95,248.49,"22,797,300"
9/4/2001,248.5,249.48,247.31,247.67,"16,626,600"
9/5/2001,247.67,248.02,245.45,247.59,"15,885,800"
9/6/2001,247.57,247.57,244.48,245.12,"14,823,800"
9/7/2001,245.07,245.12,241.01,241.78,"15,939,700"
9/10/2001,241.77,245.86,240.34,244.8,"16,582,600"
9/17/2001,0,244.73,226.06,232.22,"56,357,300"
9/18/2001,232.25,232.89,227.78,228.12,"31,177,600"
9/19/2001,228.18,228.52,218.71,222.91,"43,400,300"
9/20/2001,222.9,222.95,214.44,215.08,"36,909,300"
9/21/2001,215.07,215.07,206.13,212.28,"36,546,400"
9/24/2001,212.5,225.2,212.47,224.31,"24,715,400"
9/25/2001,224.28,230.63,222.71,230.63,"27,778,100"
9/26/2001,230.61,233.43,230.53,232.98,"22,968,900"
9/27/2001,232.99,242.71,232.88,242.69,"22,588,100"
9/28/2001,242.69,250.93,242.65,250.93,"29,266,100"
10/1/2001,250.93,250.93,244.98,246.34,"20,984,000"
10/2/2001,246.35,251.89,246,251.84,"24,524,500"
10/3/2001,251.74,263.56,251.33,262.84,"41,370,600"
10/4/2001,262.82,263.27,260.04,262.24,"22,431,500"
10/5/2001,262.22,262.22,255.12,257.37,"19,251,500"
10/8/2001,257.27,257.34,251.1,253.87,"16,722,400"
10/9/2001,253.9,260.27,253.76,258.33,"20,748,200"
10/10/2001,258.34,260.78,254.57,256.05,"32,683,600"
10/11/2001,256.01,258.62,253.86,255.37,"38,989,200"
10/12/2001,255.32,255.33,251.06,255.12,"21,075,400"
10/15/2001,255.14,257.76,253.59,257.65,"17,359,600"
10/16/2001,257.68,261.15,257.62,260.83,"18,640,100"
10/17/2001,260.82,261.27,255.81,256.33,"20,242,000"
10/18/2001,256.33,257.51,250.11,250.69,"21,285,700"
10/19/2001,250.7,251.09,246.77,248.91,"18,873,800"
10/22/2001,248.82,257.96,248.63,257.54,"19,791,400"
10/23/2001,257.51,257.57,253.29,254.08,"20,988,400"
10/24/2001,254.15,254.86,251.85,254.7,"19,353,100"
10/25/2001,254.69,254.69,249.29,253.41,"21,791,300"
10/26/2001,253.41,255.76,252.99,255.46,"21,656,700"
10/29/2001,255.45,256.33,251.85,251.9,"15,982,600"
10/30/2001,251.83,251.83,245.71,248.84,"17,889,200"
10/31/2001,248.83,249.35,243.72,244.09,"21,386,800"
11/1/2001,244.11,251.11,244.02,250.8,"24,937,500"
11/2/2001,250.79,255.74,250.23,255.26,"26,464,400"
11/5/2001,255.3,259.86,255.03,259.85,"24,771,700"
11/6/2001,259.82,261.04,257.38,260.66,"18,395,100"
11/7/2001,260.73,260.89,258.44,259.2,"14,327,900"
11/8/2001,259.2,259.69,256.36,256.59,"14,043,300"
11/9/2001,256.58,256.94,249.91,250.41,"18,735,000"
11/12/2001,250.38,250.82,244.57,250.76,"16,263,900"
11/13/2001,250.73,254.5,250.73,253.61,"14,065,700"
11/14/2001,253.6,254.59,251.62,252.21,"12,597,400"
11/15/2001,252.2,255.27,251.99,252.55,"15,933,300"
11/16/2001,252.45,254.28,252.45,253.62,"15,014,400"
11/19/2001,253.62,256.46,253.46,256.32,"14,117,800"
11/20/2001,256.27,257.24,255.55,256.66,"13,924,600"
11/21/2001,256.64,257.03,254.82,256.78,"10,409,900"
11/23/2001,256.77,258.91,256.2,258.7,"4,602,200"
11/26/2001,0,259.06,256.97,258.78,"11,387,100"
11/27/2001,258.79,261.81,257.66,260.42,"13,577,900"
11/28/2001,260.42,260.6,256.93,257.04,"13,474,000"
11/29/2001,257.04,262.35,256.97,262.16,"12,280,100"
11/30/2001,262.14,262.25,259.87,260.12,"16,497,700"
12/3/2001,260.15,261.25,258.48,259.03,"13,435,700"
12/4/2001,259.01,259.18,254.48,258.61,"16,510,700"
12/5/2001,258.6,260.24,258.5,258.64,"18,066,500"
12/6/2001,258.64,259.03,256.88,257.68,"16,648,600"
12/7/2001,257.64,258.21,255.9,256.78,"16,110,200"
12/10/2001,256.76,257.31,252.86,253.11,"14,140,100"
12/11/2001,253.12,254.48,251.85,252.41,"17,184,500"
12/12/2001,252.4,253.34,251.39,251.69,"15,801,900"
12/13/2001,251.65,251.65,247.47,248.42,"19,741,800"
12/14/2001,248.42,251.51,247.71,251.25,"17,331,000"
12/17/2001,251.54,253.59,250,253.35,"15,146,900"
12/18/2001,253.35,254.94,252.74,254.66,"13,469,100"
12/19/2001,254.62,255.89,253.12,255.38,"17,022,600"
12/20/2001,255.38,257.13,255.14,255.27,"15,382,800"
12/21/2001,255.27,256.22,254.29,254.72,"20,145,500"
12/24/2001,254.74,255.84,254.58,255.03,"5,166,200"
12/26/2001,255.01,257.97,255,256.89,"9,140,300"
12/27/2001,256.89,259.11,256.27,258.93,"11,797,400"
12/28/2001,258.96,261.75,258.85,261.46,"12,233,200"
12/31/2001,261.48,263.46,260.45,261.34,"12,915,100"
1/2/2002,261.31,261.56,257.37,259.76,"14,387,200"
1/3/2002,259.76,259.93,256.53,257.75,"17,358,500"
1/4/2002,257.72,257.95,256.22,257.8,"14,259,100"
1/7/2002,257.81,258.06,255.51,255.64,"15,224,200"
1/8/2002,255.64,255.65,252.36,253.63,"17,202,900"
1/9/2002,253.64,258.37,253.63,254.99,"16,357,800"
1/10/2002,255,255.91,253.7,255.9,"15,115,900"
1/11/2002,255.91,256.59,255.08,255.55,"13,856,300"
1/14/2002,255.55,255.58,252.78,252.78,"13,445,600"
1/15/2002,252.71,257.26,252.71,257.16,"16,115,000"
1/16/2002,255.14,257.39,254.83,255.13,"13,195,600"
1/17/2002,0,255.51,253.72,254.4,"13,432,400"
1/18/2002,254.3,255.93,253.57,254.88,"14,781,700"
1/22/2002,0,255.65,252.82,253.48,"12,965,900"
1/23/2002,253.47,253.92,252.53,252.82,"17,473,900"
1/24/2002,252.82,256,252.6,255.97,"22,613,900"
1/25/2002,255.96,262.44,255.93,261.56,"25,383,200"
1/28/2002,261.6,262,258.64,258.83,"16,062,700"
1/29/2002,258.89,261.15,253.85,254.77,"41,165,300"
1/30/2002,254.78,257.39,250.73,257.08,"24,473,000"
1/31/2002,257.07,260.47,256.52,260.47,"17,091,400"
2/1/2002,260.48,263.32,260.28,262.35,"16,640,000"
2/4/2002,262.35,262.39,258.05,258.38,"14,105,400"
2/5/2002,258.33,260.49,257.36,257.98,"15,989,100"
2/6/2002,257.94,259.03,255.32,257.84,"18,184,700"
2/7/2002,257.84,260.85,256.15,260.33,"20,069,900"
2/8/2002,260.33,264.04,260.27,263.98,"14,933,700"
2/11/2002,263.97,266.57,263.9,266.45,"11,880,900"
2/12/2002,266.45,267.48,265.84,266.1,"11,722,200"
2/13/2002,266.11,275.74,266.07,275.53,"24,662,200"
2/14/2002,275.52,278.06,273.12,276.51,"21,461,000"
2/15/2002,276.45,276.45,271.18,272.99,"17,327,200"
2/19/2002,272.97,272.97,268.18,268.43,"12,829,400"
2/20/2002,268.41,271.7,266.06,271.6,"14,721,800"
2/21/2002,271.56,271.56,268,268,"16,063,900"
2/22/2002,268.02,268.67,266.3,268.53,"14,847,500"
2/25/2002,268.52,272.8,268.43,272.67,"13,746,500"
2/26/2002,272.67,275.39,272.37,274.8,"11,931,800"
2/27/2002,274.65,280.49,274.65,278.52,"14,969,700"
2/28/2002,278.52,281.15,277.22,277.35,"15,560,200"
3/1/2002,277.38,278.96,276.14,278.19,"13,679,200"
3/4/2002,278.18,283.28,278.17,280.63,"16,544,100"
3/5/2002,280.61,282.8,280.27,281.51,"15,373,600"
3/6/2002,281.55,283.24,280.6,282.5,"13,482,800"
3/7/2002,282.51,283.05,275.39,277.55,"20,471,700"
3/8/2002,277.57,279.14,275.7,276.67,"18,154,700"
3/11/2002,276.72,276.84,274.96,275.81,"13,296,300"
3/12/2002,275.73,276.53,273.72,276.23,"17,230,400"
3/13/2002,276.27,276.71,275.16,276.51,"15,289,600"
3/14/2002,276.55,280.29,276.55,279.85,"16,912,500"
3/15/2002,279.8,281.84,279.74,281.75,"18,658,200"
3/18/2002,281.73,282.31,277.5,278.84,"14,391,200"
3/19/2002,278.84,280.06,277.72,278.15,"16,019,600"
3/20/2002,278.15,278.16,273.15,273.25,"17,281,400"
3/21/2002,273.23,276.14,272.77,275.91,"19,006,200"
3/22/2002,275.9,276.55,274.49,275.16,"13,481,500"
3/25/2002,275.13,275.13,269.63,269.75,"13,493,800"
3/26/2002,269.75,273.67,269.53,271.43,"14,837,300"
3/27/2002,271.42,276.47,271.35,275.62,"14,940,800"
3/28/2002,275.63,278.83,275.33,278.79,"14,838,700"
4/1/2002,278.8,278.92,275.21,277.76,"11,400,700"
4/2/2002,277.73,281.48,277.32,279.66,"15,801,200"
4/3/2002,279.65,279.72,277.54,278.05,"14,964,700"
4/4/2002,278.06,282.05,277.99,281.99,"15,649,900"
4/5/2002,281.96,284.71,281.94,283.83,"14,685,100"
4/8/2002,283.78,286.47,282.15,286.4,"18,184,300"
4/9/2002,286.62,291.84,286.61,291.37,"21,792,600"
4/10/2002,291.39,293.77,291.24,293.57,"15,768,900"
4/11/2002,293.57,293.59,290.84,291.12,"14,645,900"
4/12/2002,291.12,293.47,290.39,292.67,"12,947,100"
4/15/2002,292.68,292.84,287.69,288.41,"12,651,500"
4/16/2002,288.42,291.33,288.42,290.15,"12,281,000"
4/17/2002,290.19,295.86,290.1,295.28,"16,830,100"
4/18/2002,295.29,295.86,289.79,293.09,"17,067,200"
4/19/2002,293.06,294.9,293.06,294.12,"10,182,800"
4/22/2002,294.11,295.25,293.75,293.81,"12,596,100"
4/23/2002,293.81,295.27,291.44,291.61,"17,803,700"
4/24/2002,291.6,293.48,290.29,290.3,"16,289,200"
4/25/2002,290.31,290.31,287.1,287.62,"16,852,700"
4/26/2002,287.66,289,287.08,287.38,"12,962,000"
4/29/2002,287.43,288.02,284.72,284.76,"13,532,900"
4/30/2002,284.77,292.34,284.77,291.35,"19,827,100"
5/1/2002,291.38,291.77,286.12,290.05,"25,452,900"
5/2/2002,290.04,290.12,287.15,288.85,"28,044,400"
5/3/2002,288.85,289.96,286.96,289.28,"20,523,300"
5/6/2002,289.28,292,287.85,287.85,"15,084,200"
5/7/2002,287.85,288.84,285.18,285.39,"16,897,900"
5/8/2002,285.39,287.93,285.09,285.76,"15,625,200"
5/9/2002,285.78,286.99,284.02,284.08,"14,013,400"
5/10/2002,284.08,284.63,281.56,281.75,"17,563,000"
5/13/2002,281.77,285.77,281.27,285.72,"15,118,700"
5/14/2002,285.71,287.28,285.12,285.98,"15,988,900"
5/15/2002,286.03,287.48,284.84,285.06,"16,111,100"
5/16/2002,285.12,285.53,281.18,283.72,"17,000,800"
5/17/2002,283.73,285.99,283.7,285.45,"16,554,200"
5/20/2002,285.45,285.48,279.87,279.96,"16,263,200"
5/21/2002,279.98,280.11,276.13,276.93,"27,369,500"
5/22/2002,276.98,277.58,274.84,277.29,"17,739,900"
5/23/2002,277.28,280.9,277.26,280.47,"20,056,600"
5/24/2002,280.46,283.46,280.45,281.48,"16,484,200"
5/28/2002,281.55,282.23,278.55,280.17,"12,416,500"
5/29/2002,280.18,283.27,280.04,281.63,"12,327,700"
5/30/2002,281.6,283.65,280.06,280.92,"12,785,200"
5/31/2002,280.92,284.01,280.89,281.92,"16,205,000"
6/3/2002,281.91,282.65,277.63,277.65,"12,725,400"
6/4/2002,277.65,277.66,271.73,275.65,"24,750,400"
6/5/2002,275.62,278.27,275.56,276.95,"14,190,900"
6/6/2002,276.89,277.78,274.68,274.72,"14,745,500"
6/7/2002,274.68,276.33,273.75,276.03,"17,216,500"
6/10/2002,276.02,279.1,275.68,277.7,"12,297,100"
6/11/2002,277.69,278.41,270.3,270.39,"15,268,000"
6/12/2002,270.4,271.15,268.61,270.39,"16,180,100"
6/13/2002,270.37,270.39,265.01,265.21,"15,057,400"
6/14/2002,265.17,267.67,260.84,266.78,"21,016,500"
6/17/2002,266.76,275.05,266.76,275.02,"14,335,800"
6/18/2002,275.02,276.95,274.31,276.58,"14,749,100"
6/19/2002,276.55,277.21,274.54,274.57,"13,489,900"
6/20/2002,274.57,276.17,272.85,274.9,"13,601,200"
6/21/2002,274.74,278.27,273.92,275.37,"19,730,100"
6/24/2002,275.37,275.7,271.4,273.55,"16,147,100"
6/25/2002,273.54,275.82,269.12,269.28,"16,261,300"
6/26/2002,269.23,269.23,264.11,268,"19,323,300"
6/27/2002,268,269.06,265.28,267.77,"21,485,300"
6/28/2002,267.77,271.31,267.56,270.35,"24,144,900"
7/1/2002,270.38,271.52,267.51,267.72,"17,121,900"
7/2/2002,267.65,268.1,260.7,260.91,"19,792,500"
7/3/2002,258.83,258.83,258.83,258.83,"20,074,900"
7/5/2002,258.81,264.71,258.81,264.03,"9,291,300"
7/8/2002,264.04,265.98,260.22,262.37,"15,334,000"
7/9/2002,262.36,264.4,256.91,256.92,"18,800,900"
7/10/2002,256.98,257.54,246.05,246.27,"27,562,400"
7/11/2002,246.25,248.49,242.09,247.61,"26,689,300"
7/12/2002,247.6,250.17,246.38,247.22,"16,734,800"
7/15/2002,247.22,247.35,237.11,245.08,"22,644,000"
7/16/2002,245.07,245.09,239.52,240.44,"22,679,100"
7/17/2002,240.44,245.01,232.96,235.81,"27,646,200"
7/18/2002,235.79,237.19,225.28,225.84,"46,775,000"
7/19/2002,225.58,230.04,224.06,226.63,"34,361,800"
7/22/2002,226.65,229.15,216.92,220.5,"33,660,500"
7/23/2002,220.61,225.52,215.9,216.19,"33,052,400"
7/24/2002,216.18,225.72,209.89,225.41,"41,251,500"
7/25/2002,225.4,229.93,222.46,226.74,"38,658,200"
7/26/2002,226.74,235.14,226.66,235.13,"35,944,900"
7/29/2002,235.16,249.45,235.16,249.43,"34,070,000"
7/30/2002,249.45,254.53,244.53,251.24,"33,927,700"
7/31/2002,251.24,255.35,250.86,255.35,"24,032,700"
8/1/2002,255.3,255.57,250.52,251.83,"22,940,500"
8/2/2002,251.82,252.56,241.69,243.93,"23,161,200"
8/5/2002,243.93,244.48,236.44,236.81,"20,270,000"
8/6/2002,236.83,244.04,236.83,239.9,"23,034,900"
8/7/2002,239.89,242.83,236.92,242.08,"21,354,500"
8/8/2002,242.1,251.45,241.63,251.37,"24,222,600"
8/9/2002,251.35,254.47,248.26,253.17,"18,805,500"
8/12/2002,253.12,253.36,249.41,252.19,"15,553,800"
8/13/2002,252.2,253.51,246.28,246.41,"20,189,500"
8/14/2002,246.4,253.91,244.44,253.91,"21,154,400"
8/15/2002,253.92,257.19,253.78,256.36,"20,759,900"
8/16/2002,256.32,257.78,254.31,255.8,"16,324,000"
8/19/2002,255.81,258.96,254.74,258.61,"15,923,900"
8/20/2002,258.62,258.63,254.95,256.51,"14,996,200"
8/21/2002,256.52,258.68,253.15,255.31,"41,597,900"
8/22/2002,255.3,259.8,254.86,259.66,"47,356,800"
8/23/2002,259.64,259.64,254.5,254.71,"30,959,300"
8/26/2002,254.72,255.61,251.58,255,"33,316,700"
8/27/2002,255.01,257.03,250.73,251.75,"53,189,200"
8/28/2002,251.72,251.72,246.65,248.71,"35,603,600"
8/29/2002,248.68,252.2,244.85,251,"35,764,200"
8/30/2002,251.01,253.54,249.78,251.02,"23,320,700"
9/3/2002,251,251,242.23,242.43,"32,875,200"
9/4/2002,242.44,244.45,240.22,244.3,"31,241,200"
9/5/2002,244.27,244.27,238.78,241.71,"34,218,700"
9/6/2002,241.74,244.6,241.63,243.85,"27,711,700"
9/9/2002,243.84,248.21,241.81,247.12,"29,291,900"
9/10/2002,247.16,247.62,245.28,246.82,"22,822,500"
9/11/2002,246.84,249.15,246.39,246.58,"15,522,500"
9/12/2002,246.59,247.37,244.17,244.34,"29,237,800"
9/13/2002,244.33,247.23,242.25,247.2,"26,288,900"
9/16/2002,247.2,247.21,240.88,243.41,"31,527,100"
9/17/2002,243.41,247.27,238.87,239.3,"33,621,600"
9/18/2002,239.25,241.37,235.52,239.45,"34,492,300"
9/19/2002,239.44,239.44,232.17,232.83,"27,538,800"
9/20/2002,232.89,234.26,228.76,229.8,"44,294,100"
9/23/2002,229.78,230.15,226.56,229.9,"28,697,900"
9/24/2002,229.87,230.02,224.61,224.93,"30,167,700"
9/25/2002,224.95,227.82,223.08,226.92,"34,672,600"
9/26/2002,226.93,234.39,226.92,234.38,"33,801,200"
9/27/2002,234.37,234.39,225.89,226.98,"31,871,200"
9/30/2002,226.95,228.89,220.51,226.86,"32,169,500"
10/1/2002,226.84,234.6,225.42,234.6,"31,793,800"
10/2/2002,234.59,234.6,224.5,224.97,"31,800,100"
10/3/2002,224.99,229.82,222.7,222.92,"30,246,600"
10/4/2002,222.93,225.61,215.41,217.93,"35,794,600"
10/7/2002,217.91,221.76,214.94,215.59,"28,874,700"
10/8/2002,215.62,224.47,215.61,223.05,"32,832,300"
10/9/2002,222.93,222.93,211.97,212.09,"36,512,800"
10/10/2002,212.09,226,211.59,225.99,"38,996,600"
10/11/2002,226,239.02,226,236.35,"38,716,100"
10/14/2002,236.36,236.37,231.25,234.89,"22,938,900"
10/15/2002,234.93,248.44,234.93,248.3,"36,361,400"
10/16/2002,248.29,248.29,243.69,245.19,"28,926,300"
10/17/2002,245.22,254.03,245.22,252.77,"41,738,800"
10/18/2002,252.74,253.11,248.23,251.19,"28,739,100"
10/21/2002,251.2,257.42,248.12,256.46,"30,257,800"
10/22/2002,256.43,256.43,251.65,252.67,"23,866,800"
10/23/2002,252.67,252.67,245.53,250.68,"31,467,000"
10/24/2002,250.7,251.91,244.5,245.35,"28,987,900"
10/25/2002,245.28,251.17,243.29,251.17,"25,618,600"
10/28/2002,251.51,255.7,246.84,247.4,"29,358,400"
10/29/2002,247.47,247.47,239.77,243.02,"27,404,600"
10/30/2002,243.03,244.97,241.56,243.34,"40,913,600"
10/31/2002,243.33,245.43,242.4,243.07,"33,784,900"
11/1/2002,243.06,245.98,240.24,245.38,"26,564,700"
11/4/2002,245.38,250.82,245.38,246.67,"27,615,800"
11/5/2002,246.64,247.71,243.86,244.96,"28,167,800"
11/6/2002,244.96,248.78,243.43,248.13,"35,150,800"
11/7/2002,248.11,248.11,242.26,242.97,"30,662,700"
11/8/2002,242.97,245.13,241.02,242.87,"29,005,300"
11/11/2002,242.87,243.13,240.19,240.77,"22,202,700"
11/12/2002,240.78,242.85,240.11,240.81,"23,904,800"
11/13/2002,240.8,242.03,237.73,239.91,"28,497,900"
11/14/2002,239.91,242.84,239.89,242.22,"33,300,000"
11/15/2002,242.13,244.99,240.64,244.82,"31,552,200"
11/18/2002,244.83,246.03,242.11,242.23,"22,578,300"
11/19/2002,242.22,245.48,241.47,243.58,"23,956,700"
11/20/2002,243.59,245.78,242.29,245.78,"25,946,400"
11/21/2002,245.78,249.31,245.74,247.22,"35,886,100"
11/22/2002,247.23,252.54,245.75,251.09,"32,503,100"
11/25/2002,251.1,251.47,247.82,248.31,"28,640,800"
11/26/2002,248.3,248.3,245.24,245.53,"27,451,600"
11/27/2002,245.53,249.72,245.53,249.58,"20,235,200"
11/29/2002,249.58,254.31,249.55,252.84,"15,499,700"
12/2/2002,252.85,254.93,249.5,251.47,"26,434,800"
12/3/2002,251.48,252.2,249.39,249.77,"22,489,200"
12/4/2002,249.77,250.69,248.2,249,"22,227,800"
12/5/2002,248.99,249.74,246,246.92,"19,501,600"
12/6/2002,246.89,247.38,244.59,246.73,"22,983,700"
12/9/2002,246.7,247.21,242.96,242.96,"24,992,900"
12/10/2002,242.99,246.97,242.19,246.84,"24,900,900"
12/11/2002,246.83,249.83,245.08,248.73,"23,897,600"
12/12/2002,248.75,249.33,245.57,246.39,"23,934,400"
12/13/2002,246.39,246.39,242.07,243.21,"22,209,000"
12/16/2002,243.23,246.58,243.18,246.54,"20,948,100"
12/17/2002,246.52,247.17,245.08,245.12,"18,518,200"
12/18/2002,245.11,245.13,241.76,242.33,"20,000,900"
12/19/2002,242.33,244.28,239.67,240.41,"22,402,900"
12/20/2002,240.41,243.37,240.41,243.3,"28,044,100"
12/23/2002,243.31,243.92,241.71,242.84,"18,727,200"
12/24/2002,242.86,242.92,241.54,242.28,"7,833,200"
12/26/2002,242.28,245.96,242.06,242.77,"12,636,200"
12/27/2002,242.77,243.12,238.29,238.76,"13,698,200"
12/30/2002,238.76,240.81,237.68,240.45,"17,882,200"
12/31/2002,240.45,240.5,237.2,239.3,"17,927,200"
1/2/2003,239.33,246.13,239.26,246.13,"21,062,000"
1/3/2003,246.1,247.27,245.33,246.64,"16,674,400"
1/6/2003,246.65,253.14,246.28,252.62,"24,363,200"
1/7/2003,252.61,253.15,250.51,250.74,"23,081,000"
1/8/2003,250.78,250.79,246.81,247.27,"18,997,400"
1/9/2003,247.28,251.53,247.28,251.44,"23,531,400"
1/10/2003,251.44,252.62,249.69,251.24,"24,388,000"
1/13/2003,251.25,253.36,250.22,250.52,"22,630,100"
1/14/2003,250.51,252.86,249.55,252.64,"42,509,100"
1/15/2003,252.59,252.6,248.45,248.49,"37,722,300"
1/16/2003,248.51,249.97,244.52,244.69,"31,018,300"
1/17/2003,244.65,244.65,241.92,243.82,"21,590,000"
1/21/2003,243.83,245.03,240.79,240.81,"21,121,800"
1/22/2003,240.81,241.1,237.91,238.04,"25,764,600"
1/23/2003,238.05,239.45,237.24,239.32,"30,505,900"
1/24/2003,239.32,239.35,231.32,231.86,"36,485,300"
1/27/2003,231.84,234.3,229.03,229.78,"36,234,900"
1/28/2003,229.81,232.12,229.75,231.91,"25,727,500"
1/29/2003,231.93,233.39,228.91,232.78,"26,576,400"
1/30/2003,231.93,233.44,228.91,229.87,"30,360,100"
1/31/2003,229.88,233.78,229.5,233.32,"27,097,700"
2/3/2003,233.32,234.47,232.25,233.99,"26,343,600"
2/4/2003,233.94,233.94,224.88,227.48,"42,324,800"
2/5/2003,227.51,230.51,226.98,227.06,"30,814,900"
2/6/2003,227.06,227.26,221,221.48,"41,513,600"
2/7/2003,221.48,223.5,219.44,219.92,"26,500,100"
2/10/2003,219.92,222.9,219.1,222.9,"24,898,200"
2/11/2003,222.91,224.92,219.34,219.84,"25,153,700"
2/12/2003,219.84,221.76,217.33,217.33,"26,410,200"
2/13/2003,217.35,219.97,215.4,217.85,"28,436,900"
2/14/2003,217.85,221.64,217.48,221.63,"25,408,100"
2/18/2003,221.63,224.48,221.6,223.35,"20,790,400"
2/19/2003,223.36,223.36,220.87,222,"17,952,700"
2/20/2003,222.04,223.28,220.78,220.79,"16,505,400"
2/21/2003,220.86,225.81,220.44,224.58,"24,060,400"
2/24/2003,224.54,224.57,220.49,221.44,"20,263,100"
2/25/2003,221.37,221.97,218.5,221.7,"21,676,000"
2/26/2003,221.7,221.75,217.85,218.1,"22,813,000"
2/27/2003,218.11,222.49,218.1,222.17,"24,073,600"
2/28/2003,222.15,224.41,222.14,222.86,"21,744,900"
3/3/2003,222.88,225.15,221.44,221.94,"20,820,200"
3/4/2003,221.95,222.11,218.83,219.14,"23,909,300"
3/5/2003,219.16,221.85,218.63,221.44,"21,420,700"
3/6/2003,221.42,221.42,219.2,219.68,"20,076,400"
3/7/2003,219.7,220.64,216.9,220.62,"21,922,700"
3/10/2003,220.59,220.59,213.92,214.21,"22,205,500"
3/11/2003,214.22,215.65,209.97,210.01,"29,261,700"
3/12/2003,209.97,209.97,205.2,207.77,"37,482,900"
3/13/2003,207.8,216.35,207.8,216.35,"31,368,300"
3/14/2003,216.35,221.77,216.26,219.89,"26,563,800"
3/17/2003,219.88,225.96,217.71,225.96,"28,614,300"
3/18/2003,225.97,227.19,224.44,225.75,"28,786,100"
3/19/2003,225.76,228.94,225.64,228.91,"23,158,200"
3/20/2003,228.89,230.97,225.02,230.24,"19,759,000"
3/21/2003,230.25,235.56,230.09,235.49,"27,327,000"
3/24/2003,235.46,235.46,227.84,228.59,"21,983,300"
3/25/2003,228.59,231.01,226.59,229.53,"25,951,100"
3/26/2003,229.53,230.03,227.42,228.61,"17,490,100"
3/27/2003,228.58,230.39,225.22,229.16,"19,440,800"
3/28/2003,229.15,230,226.61,228.76,"17,932,500"
3/31/2003,228.76,229.11,224.71,226.71,"23,450,900"
4/1/2003,226.74,231.06,226.74,230.86,"25,105,000"
4/2/2003,230.9,237.64,230.9,235.64,"25,617,400"
4/3/2003,235.68,236.43,233.79,234.82,"22,318,600"
4/4/2003,234.81,238.44,234.81,238.05,"22,271,400"
4/7/2003,238.18,245.97,238.18,238.7,"30,034,500"
4/8/2003,238.59,238.84,236.86,238.35,"18,857,600"
4/9/2003,238.34,241.47,236.79,236.8,"20,579,400"
4/10/2003,236.81,237.1,234.72,237.08,"19,156,800"
4/11/2003,237.08,240.43,236.63,237.2,"17,482,000"
4/14/2003,237.21,242.7,237.2,242.66,"20,256,900"
4/15/2003,242.65,245.8,242.12,244.71,"27,143,500"
4/16/2003,244.73,247.71,243.69,244.11,"31,461,300"
4/17/2003,244.14,247.47,243.71,247.45,"27,617,800"
4/21/2003,247.47,248.16,246.65,247.81,"19,753,200"
4/22/2003,247.8,257.89,246.9,257.15,"46,370,500"
4/23/2003,257.15,259.34,255.69,259.14,"32,415,900"
4/24/2003,259.13,259.13,253.15,253.87,"31,456,100"
4/25/2003,253.88,254.8,250.95,251.23,"23,748,000"
4/28/2003,251.51,255.56,251.37,254.93,"27,206,900"
4/29/2003,254.93,255.77,253.66,254.82,"28,779,900"
4/30/2003,254.82,256.04,253.12,255.09,"30,149,800"
5/1/2003,255.1,258.69,253.76,258.43,"33,084,500"
5/2/2003,258.42,260.88,256.88,260.74,"30,007,700"
5/5/2003,260.76,261.7,258.6,259.54,"23,638,700"
5/6/2003,259.54,261.06,258.5,259.13,"32,595,700"
5/7/2003,259.13,259.14,255.73,256.56,"26,325,100"
5/8/2003,256.5,256.5,252.58,253.37,"25,115,400"
5/9/2003,253.36,255.96,253.19,255.62,"22,897,400"
5/12/2003,255.62,259.27,253.06,258.99,"26,591,500"
5/13/2003,258.98,259.51,257.68,258.13,"22,320,800"
5/14/2003,258.13,259.77,257.43,259.54,"24,475,000"
5/15/2003,259.5,260.85,258.5,259.99,"28,093,300"
